# BEAST v1.6.1, Build r3651
# Generated Tue Dec 29 21:18:10 EST 2015 [seed=1451441849281]
state	posterior	prior	likelihood	treeModel.rootHeight	tmrca(South America)	constant.popSize	CP1.kappa	CP2.kappa	CP3.kappa	CP1.alpha	CP2.alpha	CP3.alpha	CP1.mu	CP2.mu	CP3.mu	clock.rate	CP1.treeLikelihood	CP2.treeLikelihood	CP3.treeLikelihood	coalescent
6100	-6420.531845263375	-725.2254673854559	-5695.306377877919	7325.73732306565	1884.6341289926734	8131.3594233525	4.4911442867664055	4.457540366370651	11.900113014616021	0.1714882619894977	0.37923766508647305	0.544336836857103	0.3535156801065862	0.1020271126330403	2.5444572072603724	3.780018450815781E-5	-1050.0468070764782	-612.6497781178058	-4032.6097926836346	-709.7247936551053
6200	-6411.612921662038	-727.3961198833656	-5684.216801778673	7401.351276443858	1884.6341289926734	8335.610850861307	4.4911442867664055	4.457540366370651	11.900113014616021	0.1714882619894977	0.3853689806778272	0.544336836857103	0.4173762117812226	0.1020271126330403	2.480596675585736	3.487892589462209E-5	-1049.8933615039314	-611.6933315106645	-4022.630108764077	-711.9509882236403
6300	-6441.948983959453	-755.8702110738694	-5686.078772885583	13791.77696100592	2697.4665444966154	12582.071909744589	4.4911442867664055	4.457540366370651	11.900113014616021	0.1714882619894977	0.3853689806778272	0.544336836857103	0.4173762117812226	0.1020271126330403	2.480596675585736	2.436879680962938E-5	-1053.012747291282	-612.6529674344857	-4020.4130581598147	-740.3715640195155
6400	-6423.967484912746	-748.0241100954377	-5675.943374817308	12175.563044601135	2381.359129144839	16338.771974576708	4.4911442867664055	4.457540366370651	11.900113014616021	0.1714882619894977	0.3853689806778272	0.544336836857103	0.4173762117812226	0.1020271126330403	2.480596675585736	2.7068980624954793E-5	-1049.3425978617165	-613.1676686434215	-4013.4331083121697	-732.1592151764202
6500	-6419.181856678762	-749.4369207518356	-5669.744935926927	12416.034604955965	2504.6531274744916	13126.147472308261	4.4911442867664055	4.457540366370651	11.900113014616021	0.1714882619894977	0.3122097952525883	0.544336836857103	0.4173762117812226	0.1020271126330403	2.480596675585736	2.272062015839949E-5	-1054.305139072553	-612.916853790111	-4002.5229430642626	-733.9659009792754
6600	-6413.713687545237	-744.9927927045226	-5668.720894840714	12684.8678424845	2310.0976831571215	14055.741328508173	4.4911442867664055	4.457540366370651	11.900113014616021	0.1714882619894977	0.3122097952525883	0.544336836857103	0.5720966694351557	0.1020271126330403	2.325876217931803	2.8538211065046646E-5	-1061.508654636578	-613.8231026448711	-3993.3891375592652	-729.2256051412834
6700	-6410.690154567526	-744.7232760020291	-5665.966878565498	12523.130581207808	2310.0976831571215	11403.977572370537	4.4911442867664055	4.457540366370651	11.900113014616021	0.1714882619894977	0.3122097952525883	0.544336836857103	0.5751279110778276	0.1020271126330403	2.322844976289131	2.8538211065046646E-5	-1061.923491832744	-613.7145142591377	-3990.3288724736162	-729.1651571821794
6800	-6404.665046801308	-745.7516609248274	-5658.91338587648	10153.87588912359	2310.0976831571215	11403.977572370537	4.4911442867664055	6.4661816231738545	14.767797001108992	0.1714882619894977	0.3122097952525883	0.544336836857103	0.5751279110778276	0.1020271126330403	2.322844976289131	2.8538211065046646E-5	-1058.3629722835572	-612.6064101290526	-3987.94400346387	-729.2246814626169
6900	-6387.586160380037	-735.5768602559738	-5652.009300124063	9038.441929525403	2016.7886177161256	11403.977572370537	4.4911442867664055	6.4661816231738545	14.767797001108992	0.1714882619894977	0.3122097952525883	0.544336836857103	0.5003267308765438	0.1020271126330403	2.397646156490415	3.164219518169595E-5	-1054.2561150253953	-613.1276858459859	-3984.625499252682	-718.946736446217
7000	-6389.523544864746	-735.1337261465005	-5654.389818718246	9758.698640310158	2016.7886177161256	9239.136520251877	4.4911442867664055	6.4661816231738545	14.767797001108992	0.1714882619894977	0.3122097952525883	0.544336836857103	0.4523639600211752	0.1020271126330403	2.4456089273457833	2.9658328081627803E-5	-1050.1670051960734	-614.0480618123577	-3990.1747517098142	-718.7787999182683
7100	-6385.997886461391	-734.6018744814269	-5651.396011979965	9758.698640310158	2016.7886177161256	9239.136520251877	5.950019004459361	6.4661816231738545	14.767797001108992	0.1714882619894977	0.3122097952525883	0.544336836857103	0.4523639600211752	0.1020271126330403	2.4456089273457833	2.9658328081627803E-5	-1048.0283633808922	-615.6542651071363	-3987.713383491937	-717.849951011104
7200	-6370.227161858321	-733.9443232652562	-5636.282838593064	9758.698640310158	2016.7886177161256	9239.136520251877	5.950019004459361	6.4661816231738545	14.767797001108992	0.1714882619894977	0.3122097952525883	0.544336836857103	0.4523639600211752	0.1020271126330403	2.4456089273457833	3.245907818142551E-5	-1049.2414163894807	-615.6782994988178	-3971.3631227047663	-717.1022528319021
7300	-6365.935062800096	-731.7274905822346	-5634.2075722178615	8754.08070714289	1934.921350015613	9496.436063504483	5.950019004459361	6.4661816231738545	14.767797001108992	0.1714882619894977	0.3122097952525883	0.544336836857103	0.4523639600211752	0.1020271126330403	2.4456089273457833	3.1566234894693644E-5	-1053.200589958401	-616.5796125200833	-3964.427369739378	-714.8858162414823
7400	-6367.4399220002015	-731.9045112821411	-5635.53541071806	8314.192505180037	1934.921350015613	9496.436063504483	5.950019004459361	6.4661816231738545	14.767797001108992	0.1714882619894977	0.3122097952525883	0.544336836857103	0.4523639600211752	0.1020271126330403	2.4456089273457833	3.273357069650372E-5	-1053.202288545952	-616.8684760510894	-3965.464646121019	-715.0265601086114
7500	-6362.567114109794	-731.6411511049515	-5630.925963004842	9359.58242250422	1934.921350015613	10531.86122017047	5.950019004459361	6.4661816231738545	14.767797001108992	0.1714882619894977	0.3122097952525883	0.544336836857103	0.45565439485654385	0.09873667779767162	2.4456089273457833	3.273357069650372E-5	-1055.4895304383745	-617.7876921496866	-3957.648740416781	-714.6597114438524
